Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Quarter,Month,Week,Day,Lag_52_Sales,Lag_1_Sales,Rolling_Mean_3W,Rolling_Std_3W,Season_Autumn,Season_Spring,Season_Summer,Season_Winter
9,2011-09-09,528784.86,1,75.65,3.546,219.4457675,6.404,2011,3,9,36,9,484835.2,544643.33,542708.7666666666,1912.3463206325875,1,0,0,0
9,2011-09-16,500274.03,0,77.95,3.526,219.6297841,6.404,2011,3,9,37,16,463448.59,528784.86,538697.2399999999,8641.25916509316,1,0,0,0
9,2011-09-23,506743.78,0,74.42,3.467,219.9746423,6.404,2011,3,9,38,23,452905.22,500274.03,524567.4066666666,22483.302250484638,1,0,0,0
9,2011-09-30,508567.04,0,78.45,3.355,220.3195004,6.404,2011,3,9,39,30,495692.19,506743.78,511934.2233333333,14947.320272197818,1,0,0,0
9,2011-10-07,553836.98,0,72.62,3.285,220.6643585,6.054,2011,4,10,40,7,505069.21,508567.04,505194.94999999995,4358.0568481523405,1,0,0,0
9,2011-10-14,529515.66,0,67.27,3.274,220.9836849,6.054,2011,4,10,41,14,454769.68,553836.98,523049.2666666666,26678.522044493904,1,0,0,0
9,2011-10-21,557075.21,0,65.46,3.353,221.1498206,6.054,2011,4,10,42,21,466322.76,529515.66,530639.8933333332,22655.899724834202,1,0,0,0
9,2011-10-28,548527.49,0,63.96,3.372,221.3159563,6.054,2011,4,10,43,28,508801.61,557075.21,546809.2833333332,15063.983184391547,1,0,0,0
9,2011-11-04,597855.07,0,54.46,3.332,221.4820921,6.054,2011,4,11,44,4,517869.97,548527.49,545039.4533333333,14106.984046621472,1,0,0,0
9,2011-11-11,594574.12,0,58.28,3.297,221.6482278,6.054,2011,4,11,45,11,520846.68,597855.07,567819.2566666665,26360.54705892352,1,0,0,0
9,2011-11-18,542414.27,0,58.8,3.308,221.8803923,6.054,2011,4,11,46,18,519823.3,594574.12,580318.8933333332,27580.992597305376,1,0,0,0
9,2011-11-25,814753.5,1,54.32,3.236,222.1389683,6.054,2011,4,11,47,25,768070.53,542414.27,578281.1533333333,31104.921608337387,1,0,0,0
9,2011-12-02,613115.21,0,46.84,3.172,222.3975443,6.054,2011,4,12,48,2,578164.82,814753.5,650580.6299999999,144550.02912844133,0,0,0,1
9,2011-12-09,630327.28,0,37.65,3.158,222.6561203,6.054,2011,4,12,49,9,618121.82,613115.21,656760.9933333332,141318.36346113466,0,0,0,1
9,2011-12-16,705557.97,0,47.31,3.159,222.8825484,6.054,2011,4,12,50,16,685243.2,630327.28,686065.33,111779.0126181244,0,0,0,1
9,2011-12-23,905324.68,0,44.43,3.112,223.0661125,6.054,2011,4,12,51,23,873347.55,705557.97,649666.8199999998,49162.27542194357,0,0,0,1
9,2011-12-30,549788.36,1,43.41,3.129,223.2496766,6.054,2011,4,12,52,30,459770.85,905324.68,747069.9766666666,142120.82016653978,0,0,0,1
9,2012-01-06,519585.67,0,47.54,3.157,223.4332408,5.667,2012,1,1,1,6,490981.78,549788.36,720223.6699999999,178221.2972042147,0,0,0,1
9,2012-01-13,474964.6,0,42.44,3.261,223.6168049,5.667,2012,1,1,2,13,458086.69,519585.67,658232.9033333332,214519.9529018837,0,0,0,1
9,2012-01-20,480130.04,0,51.56,3.268,223.7114288,5.667,2012,1,1,3,20,454021.69,474964.6,514779.5433333332,37642.70055783037,0,0,0,1
9,2012-01-27,482451.21,0,49.38,3.29,223.8060527,5.667,2012,1,1,4,27,463561.48,480130.04,491560.1033333332,24407.882596392916,0,0,0,1
9,2012-02-03,549967.89,0,54.43,3.36,223.9006766,5.667,2012,1,2,5,3,544612.28,482451.21,479181.94999999995,3832.2954360508465,0,0,0,1
9,2012-02-10,609736.12,1,44.03,3.409,223.9953006,5.667,2012,1,2,6,10,555279.02,549967.89,504183.0466666666,39667.819033010775,0,0,0,1
9,2012-02-17,658965.05,0,43.81,3.51,224.1588663,5.667,2012,1,2,7,17,610985.56,609736.12,547385.0733333332,63681.750014248646,0,0,0,1
9,2012-02-24,563578.79,0,53.67,3.555,224.3741384,5.667,2012,1,2,8,24,513107.2,658965.05,606223.0199999999,54583.437283885716,0,0,0,1
9,2012-03-02,619498.28,0,57.2,3.63,224.5894104,5.667,2012,1,3,9,2,542016.18,563578.79,610759.9866666666,47701.37185040085,0,1,0,0
9,2012-03-09,574955.95,0,54.03,3.669,224.8046825,5.667,2012,1,3,10,9,517783.5,619498.28,614014.0399999999,47929.03415968319,0,1,0,0
9,2012-03-16,550373.57,0,59.94,3.734,224.9594902,5.667,2012,1,3,11,16,515226.11,574955.95,586011.0066666666,29553.477779991175,0,1,0,0
9,2012-03-23,550791.32,0,58.79,3.787,225.0336786,5.667,2012,1,3,12,23,497488.4,550373.57,581609.2666666665,35039.35430549826,0,1,0,0
9,2012-03-30,574985.37,0,67.87,3.845,225.107867,5.667,2012,1,3,13,30,520962.14,550791.32,558706.9466666665,14073.599779752853,0,1,0,0
9,2012-04-06,677885.99,0,68.83,3.891,225.1820555,5.539,2012,2,4,14,6,561625.92,574985.37,558716.7533333333,14090.583556079593,0,1,0,0
9,2012-04-13,578539.86,0,69.19,3.891,225.2562439,5.539,2012,2,4,15,13,528420.28,677885.99,601220.8933333332,67486.96762362804,0,1,0,0
9,2012-04-20,542819.03,0,68.04,3.877,225.3117488,5.539,2012,2,4,16,20,549502.11,578539.86,610470.4066666666,58410.65191315884,0,1,0,0
9,2012-04-27,550414.99,0,73.07,3.814,225.3672537,5.539,2012,2,4,17,27,532226.2,542819.03,599748.2933333332,69986.5640980554,0,1,0,0
9,2012-05-04,586289.08,0,78.98,3.749,225.4227585,5.539,2012,2,5,18,4,545251.1,550414.99,557257.9599999998,18817.919725302512,0,1,0,0
9,2012-05-11,592572.3,0,70.94,3.688,225.4782634,5.539,2012,2,5,19,11,539126.0,586289.08,559841.0333333332,23217.429475332938,0,1,0,0
9,2012-05-18,571463.93,0,69.52,3.63,225.4942498,5.539,2012,2,5,20,18,518266.9,592572.3,576425.4566666665,22743.746295530193,0,1,0,0
9,2012-05-25,547226.0,0,79.69,3.561,225.4944288,5.539,2012,2,5,21,25,553834.04,571463.93,583441.7699999999,10838.413246010776,0,1,0,0
9,2012-06-01,583648.59,0,80.26,3.501,225.4946078,5.539,2012,2,6,22,1,587004.29,547226.0,570420.7433333333,22691.141657894845,0,0,1,0
9,2012-06-08,582525.42,0,78.91,3.452,225.4947868,5.539,2012,2,6,23,8,550076.32,583648.59,567446.1733333332,18540.71309447005,0,0,1,0
9,2012-06-15,564606.1,0,82.21,3.393,225.5070634,5.539,2012,2,6,24,15,558671.14,582525.42,571133.3366666666,20711.975704462617,0,0,1,0
9,2012-06-22,562173.12,0,81.05,3.346,225.5495841,5.539,2012,2,6,25,22,538745.93,564606.1,576926.7033333333,10684.724029437726,0,0,1,0
9,2012-06-29,544770.7,0,87.18,3.286,225.5921049,5.539,2012,2,6,26,29,537064.03,562173.12,569768.2133333333,11114.83645278475,0,0,1,0
9,2012-07-06,578790.36,0,84.15,3.227,225.6346256,5.277,2012,3,7,27,6,535983.13,544770.7,557183.3066666665,10818.246212587634,0,0,1,0
9,2012-07-13,536537.64,0,82.39,3.256,225.6771463,5.277,2012,3,7,28,13,512834.04,578790.36,561911.3933333332,17011.340107850465,0,0,1,0
9,2012-07-20,513991.57,0,83.39,3.311,225.6871121,5.277,2012,3,7,29,20,491449.94,536537.64,553366.2333333332,22399.4527123537,0,0,1,0
9,2012-07-27,495951.0,0,86.41,3.407,225.6970779,5.277,2012,3,7,30,27,471449.98,513991.57,543106.5233333332,32895.03712646148,0,0,1,0
9,2012-08-03,533887.54,0,90.23,3.417,225.7070437,5.277,2012,3,8,31,3,554879.67,495951.0,515493.40333333326,20334.956703747983,0,0,1,0
9,2012-08-10,538713.47,0,88.66,3.494,225.7170094,5.277,2012,3,8,32,10,520284.79,533887.54,514610.0366666666,18975.83048396846,0,0,1,0
9,2012-08-17,535153.47,0,86.37,3.571,225.7995323,5.277,2012,3,8,33,17,540819.44,538713.47,522850.6699999999,23420.430924151824,0,0,1,0
9,2012-08-24,572887.78,0,77.9,3.62,225.9364729,5.277,2012,3,8,34,24,542663.53,535153.47,535918.1599999998,2502.191676982057,0,0,1,0
9,2012-08-31,576879.15,0,80.71,3.638,226.0734135,5.277,2012,3,8,35,31,544643.33,572887.78,548918.2399999999,20834.4074995846,0,0,1,0
9,2012-09-07,565812.29,1,87.93,3.73,226.2103541,5.277,2012,3,9,36,7,528784.86,576879.15,561640.1333333332,23024.774907027175,1,0,0,0
9,2012-09-14,523427.35,0,73.55,3.717,226.3567545,5.277,2012,3,9,37,14,500274.03,565812.29,571859.7399999999,5604.596082334866,1,0,0,0
9,2012-09-21,533756.88,0,69.92,3.721,226.5599138,5.277,2012,3,9,38,21,506743.78,523427.35,555372.9299999998,28213.629839445304,1,0,0,0
9,2012-09-28,516361.06,0,76.8,3.666,226.7630732,5.277,2012,3,9,39,28,508567.04,533756.88,540998.84,22101.024256403824,1,0,0,0
9,2012-10-05,606755.3,0,66.61,3.617,226.9662325,4.954,2012,4,10,40,5,553836.98,516361.06,524515.0966666666,8748.773226932864,1,0,0,0
9,2012-10-12,558464.8,0,60.09,3.601,227.1693919,4.954,2012,4,10,41,12,529515.66,606755.3,552291.08,47962.6634323454,1,0,0,0
9,2012-10-19,542009.46,0,68.01,3.594,227.214288,4.954,2012,4,10,42,19,557075.21,558464.8,560527.0533333333,45232.39240746136,1,0,0,0
9,2012-10-26,549731.49,0,69.52,3.506,227.2328068,4.954,2012,4,10,43,26,548527.49,542009.46,569076.5199999999,33652.07869278256,1,0,0,0
10,2010-02-05,2193048.75,0,54.34,2.962,126.4420645,9.765,2010,1,2,5,5,1035127.1478412698,1047210.4649170579,1047132.9692296297,71789.19285307507,0,0,0,1
10,2010-02-12,2176028.52,1,49.96,2.828,126.4962581,9.765,2010,1,2,6,12,1035127.1478412698,2193048.75,1047132.9692296297,71789.19285307507,0,0,0,1
10,2010-02-19,2113432.58,0,58.22,2.915,126.5262857,9.765,2010,1,2,7,19,1035127.1478412698,2176028.52,1047132.9692296297,71789.19285307507,0,0,0,1
10,2010-02-26,2006774.96,0,52.77,2.825,126.5522857,9.765,2010,1,2,8,26,1035127.1478412698,2113432.58,2160836.6166666667,41925.87597813816,0,0,0,1
10,2010-03-05,1987090.09,0,55.92,2.877,126.5782857,9.765,2010,1,3,9,5,1035127.1478412698,2006774.96,2098745.3533333335,85577.32096494314,0,1,0,0
10,2010-03-12,1941346.13,0,52.33,3.034,126.6042857,9.765,2010,1,3,10,12,1035127.1478412698,1987090.09,2035765.8766666667,67977.65170797045,0,1,0,0
10,2010-03-19,1946875.06,0,61.46,3.054,126.6066452,9.765,2010,1,3,11,19,1035127.1478412698,1941346.13,1978403.7266666666,33568.17882699471,0,1,0,0
10,2010-03-26,1893532.46,0,60.05,2.98,126.6050645,9.765,2010,1,3,12,26,1035127.1478412698,1946875.06,1958437.0933333335,24967.73778741427,0,1,0,0
10,2010-04-02,2138651.97,0,63.66,3.086,126.6034839,9.524,2010,2,4,13,2,1035127.1478412698,1893532.46,1927251.2166666668,29331.862881437355,0,1,0,0
10,2010-04-09,2041069.37,0,65.29,3.004,126.6019032,9.524,2010,2,4,14,9,1035127.1478412698,2138651.97,1993019.83,128910.4277955224,0,1,0,0
10,2010-04-16,1826241.44,0,69.74,3.109,126.5621,9.524,2010,2,4,15,16,1035127.1478412698,2041069.37,2024417.9333333333,123405.21181440409,0,1,0,0
10,2010-04-23,1829521.83,0,66.42,3.05,126.4713333,9.524,2010,2,4,16,23,1035127.1478412698,1826241.44,2001987.593333333,159829.98393382743,0,1,0,0
10,2010-04-30,1790694.59,0,69.76,3.105,126.3805667,9.524,2010,2,4,17,30,1035127.1478412698,1829521.83,1898944.2133333336,123094.9241755372,0,1,0,0
10,2010-05-07,1921432.16,0,71.06,3.127,126.2898,9.524,2010,2,5,18,7,1035127.1478412698,1790694.59,1815485.9533333334,21532.510573126117,0,1,0,0
10,2010-05-14,1808056.41,0,73.88,3.145,126.2085484,9.524,2010,2,5,19,14,1035127.1478412698,1921432.16,1847216.1933333334,67140.8662641837,0,1,0,0
10,2010-05-21,1847613.58,0,78.32,3.12,126.1843871,9.524,2010,2,5,20,21,1035127.1478412698,1808056.41,1840061.0533333335,71002.11932433001,0,1,0,0
10,2010-05-28,1904618.17,0,76.67,3.058,126.1602258,9.524,2010,2,5,21,28,1035127.1478412698,1847613.58,1859034.05,57544.204949595805,0,1,0,0
10,2010-06-04,1931406.28,0,82.82,2.941,126.1360645,9.524,2010,2,6,22,4,1035127.1478412698,1904618.17,1853429.3866666667,48542.878766737915,0,0,1,0
10,2010-06-11,1827521.71,0,89.67,3.057,126.1119032,9.524,2010,2,6,23,11,1035127.1478412698,1931406.28,1894546.0099999998,42794.74790931145,0,0,1,0
10,2010-06-18,1837636.24,0,83.49,2.935,126.114,9.524,2010,2,6,24,18,1035127.1478412698,1827521.71,1887848.72,53934.32868774689,0,0,1,0
10,2010-06-25,1768172.31,0,90.32,3.084,126.1266,9.524,2010,2,6,25,25,1035127.1478412698,1837636.24,1865521.41,57281.65500810623,0,0,1,0
10,2010-07-02,1845893.87,0,92.89,2.978,126.1392,9.199,2010,3,7,26,2,1035127.1478412698,1768172.31,1811110.0866666667,37527.52893660049,0,0,1,0
10,2010-07-09,1769793.37,0,91.03,3.1,126.1518,9.199,2010,3,7,27,9,1035127.1478412698,1845893.87,1817234.14,42688.926966084065,0,0,1,0
10,2010-07-16,1828052.47,0,91.8,2.971,126.1498065,9.199,2010,3,7,28,16,1035127.1478412698,1769793.37,1794619.8499999999,44412.00067662961,0,0,1,0
10,2010-07-23,1831676.03,0,88.44,3.112,126.1283548,9.199,2010,3,7,29,23,1035127.1478412698,1828052.47,1814579.9033333336,39798.92039368777,0,0,1,0
10,2010-07-30,1832664.03,0,85.03,3.017,126.1069032,9.199,2010,3,7,30,30,1035127.1478412698,1831676.03,1809840.6233333333,34729.23007246617,0,0,1,0
10,2010-08-06,1949236.09,0,86.13,3.123,126.0854516,9.199,2010,3,8,31,6,1035127.1478412698,1832664.03,1830797.51,2428.058782438975,0,0,1,0
10,2010-08-13,1962996.7,0,88.37,3.049,126.064,9.199,2010,3,8,32,13,1035127.1478412698,1949236.09,1871192.05,67589.92654708988,0,0,1,0
10,2010-08-20,1983190.56,0,89.88,3.041,126.0766452,9.199,2010,3,8,33,20,1035127.1478412698,1962996.7,1914965.6066666667,71606.56909988965,0,0,1,0
10,2010-08-27,1727565.42,0,84.99,3.022,126.0892903,9.199,2010,3,8,34,27,1035127.1478412698,1983190.56,1965141.1166666665,17078.50697149233,0,0,1,0
10,2010-09-03,1766331.45,0,83.8,3.087,126.1019355,9.199,2010,3,9,35,3,1035127.1478412698,1727565.42,1891250.8933333333,142114.91347037713,1,0,0,0
10,2010-09-10,1720530.23,1,84.04,2.961,126.1145806,9.199,2010,3,9,36,10,1035127.1478412698,1766331.45,1825695.8099999998,137764.8303401921,1,0,0,0
10,2010-09-17,1716755.78,0,85.52,3.028,126.1454667,9.199,2010,3,9,37,17,1035127.1478412698,1720530.23,1738142.3666666665,24664.58572455604,1,0,0,0
10,2010-09-24,1655036.75,0,85.75,2.939,126.1900333,9.199,2010,3,9,38,24,1035127.1478412698,1716755.78,1734539.1533333333,27597.53999374533,1,0,0,0
10,2010-10-01,1645892.97,0,86.01,3.001,126.2346,9.003,2010,4,10,39,1,1035127.1478412698,1655036.75,1697440.92,36771.54937233451,1,0,0,0
10,2010-10-08,1772192.42,0,77.04,2.924,126.2791667,9.003,2010,4,10,40,8,1035127.1478412698,1645892.97,1672561.8333333333,38545.179590371146,1,0,0,0
10,2010-10-15,1703850.25,0,75.48,3.08,126.3266774,9.003,2010,4,10,41,15,1035127.1478412698,1772192.42,1691040.7133333331,70427.99016979235,1,0,0,0
10,2010-10-22,1740234.06,0,68.12,3.014,126.3815484,9.003,2010,4,10,42,22,1035127.1478412698,1703850.25,1707311.88,63220.84252260517,1,0,0,0
10,2010-10-29,1741308.56,0,68.76,3.13,126.4364194,9.003,2010,4,10,43,29,1035127.1478412698,1740234.06,1738758.9100000001,34194.95724107351,1,0,0,0
10,2010-11-05,1832211.96,0,71.04,3.009,126.4912903,9.003,2010,4,11,44,5,1035127.1478412698,1741308.56,1728464.29,21323.15317685092,1,0,0,0
10,2010-11-12,1895901.59,0,61.24,3.13,126.5461613,9.003,2010,4,11,45,12,1035127.1478412698,1832211.96,1771251.5266666666,52796.01747957049,1,0,0,0
10,2010-11-19,1949177.13,0,58.83,3.047,126.6072,9.003,2010,4,11,46,19,1035127.1478412698,1895901.59,1823140.7033333331,77694.70383674465,1,0,0,0
10,2010-11-26,2405395.22,1,55.33,3.162,126.6692667,9.003,2010,4,11,47,26,1035127.1478412698,1949177.13,1892430.2266666666,58559.80294388046,1,0,0,0
10,2010-12-03,2251206.64,0,51.17,3.041,126.7313333,9.003,2010,4,12,48,3,1035127.1478412698,2405395.22,2261675.033333333,588003.8992832729,0,0,0,1
10,2010-12-10,2405395.22,0,60.51,3.091,126.7934,9.003,2010,4,12,49,10,1035127.1478412698,2251206.64,2380110.0500000003,507807.04358901153,0,0,0,1
10,2010-12-17,2405395.22,0,59.15,3.125,126.8794839,9.003,2010,4,12,50,17,1035127.1478412698,2405395.22,2534314.4099999997,360346.69701975584,0,0,0,1
10,2010-12-24,2405395.22,0,57.06,3.236,126.9835806,9.003,2010,4,12,51,24,1035127.1478412698,2405395.22,2491547.9,288607.4740574365,0,0,0,1
10,2010-12-31,1707298.14,1,49.67,3.148,127.0876774,9.003,2010,4,12,52,31,1035127.1478412698,2405395.22,2990831.5833333335,686404.7310160327,0,0,0,1
10,2011-01-07,1714309.9,0,43.43,3.287,127.1917742,8.744,2011,1,1,1,7,1035127.1478412698,1707298.14,2756000.893333333,1022016.5700095391,0,0,0,1
10,2011-01-14,1710803.59,0,49.98,3.312,127.3009355,8.744,2011,1,1,2,14,1035127.1478412698,1714309.9,2390221.91,1176791.5273958815,0,0,0,1
10,2011-01-21,1677556.18,0,56.75,3.336,127.4404839,8.744,2011,1,1,3,21,1035127.1478412698,1710803.59,1710803.8766666667,3505.8800088686016,0,0,0,1
10,2011-01-28,1715769.05,0,53.03,3.231,127.5800323,8.744,2011,1,1,4,28,1035127.1478412698,1677556.18,1700889.89,20283.49253032238,0,0,0,1
10,2011-02-04,1968045.91,0,44.88,3.348,127.7195806,8.744,2011,1,2,5,4,2193048.75,1715769.05,1701376.2733333334,20777.670299145193,0,0,0,1
10,2011-02-11,2115408.31,1,51.51,3.381,127.859129,8.744,2011,1,2,6,11,2176028.52,1968045.91,1787123.7133333331,157843.86840618445,0,0,0,1
10,2011-02-18,2106934.55,0,61.77,3.43,127.99525,8.744,2011,1,2,7,18,2113432.58,2115408.31,1933074.4233333336,202101.8015582625,0,0,0,1
10,2011-02-25,1967996.71,0,53.59,3.398,128.13,8.744,2011,1,2,8,25,2006774.96,2106934.55,2063462.923333333,82742.10522596951,0,0,0,1
10,2011-03-04,1958003.19,0,56.96,3.674,128.26475,8.744,2011,1,3,9,4,1987090.09,1967996.71,2063446.5233333334,82770.47360720737,0,1,0,0
10,2011-03-11,1933469.15,0,64.22,3.63,128.3995,8.744,2011,1,3,10,11,1941346.13,1958003.19,2010978.1500000001,83250.76958334057,0,1,0,0
10,2011-03-18,1884734.31,0,70.12,3.892,128.5121935,8.744,2011,1,3,11,18,1946875.06,1933469.15,1953156.3500000003,17766.738400125014,0,1,0,0
10,2011-03-25,1815798.85,0,62.53,3.716,128.6160645,8.744,2011,1,3,12,25,1893532.46,1884734.31,1925402.2166666668,37294.62098168852,0,1,0,0
10,2011-04-01,1827733.18,0,67.64,3.772,128.7199355,8.494,2011,2,4,13,1,2138651.97,1815798.85,1878000.7700000003,59123.43271683453,0,1,0,0
10,2011-04-08,1870720.73,0,73.03,3.818,128.8238065,8.494,2011,2,4,14,8,2041069.37,1827733.18,1842755.446666667,36841.2239645632,0,1,0,0
10,2011-04-15,1781767.22,0,61.05,4.089,128.9107333,8.494,2011,2,4,15,15,1826241.44,1870720.73,1838084.2533333336,28887.051858029816,0,1,0,0
10,2011-04-22,2004831.14,0,75.93,3.917,128.9553,8.494,2011,2,4,16,22,1829521.83,1781767.22,1826740.376666667,44485.06467540436,0,1,0,0
10,2011-04-29,1873646.34,0,73.38,4.151,128.9998667,8.494,2011,2,4,17,29,1790694.59,2004831.14,1885773.0300000003,112291.17019120404,0,1,0,0
10,2011-05-06,1841369.99,0,73.56,4.193,129.0444333,8.494,2011,2,5,18,6,1921432.16,1873646.34,1886748.2333333334,112107.63938345585,0,1,0,0
10,2011-05-13,1712995.44,0,74.04,4.202,129.089,8.494,2011,2,5,19,13,1808056.41,1841369.99,1906615.8233333335,86574.4016051031,0,1,0,0
10,2011-05-20,1720908.01,0,72.62,3.99,129.0756774,8.494,2011,2,5,20,20,1847613.58,1712995.44,1809337.2566666668,84980.87973954345,0,1,0,0
10,2011-05-27,1743000.38,0,78.62,3.933,129.0623548,8.494,2011,2,5,21,27,1904618.17,1720908.01,1758424.4800000002,71941.78488800676,0,1,0,0
10,2011-06-03,1792210.89,0,81.87,3.893,129.0490323,8.494,2011,2,6,22,3,1931406.28,1743000.38,1725634.61,15550.873505107616,0,0,1,0
10,2011-06-10,1740063.1,0,84.57,3.981,129.0357097,8.494,2011,2,6,23,10,1827521.71,1792210.89,1752039.76,36500.794062086316,0,0,1,0
10,2011-06-17,1817934.76,0,87.96,3.935,129.0432,8.494,2011,2,6,24,17,1837636.24,1740063.1,1758424.79,29296.45573031029,0,0,1,0
10,2011-06-24,1711813.13,0,90.69,3.807,129.0663,8.494,2011,2,6,25,24,1768172.31,1817934.76,1783402.9166666667,39675.98963441663,0,0,1,0
10,2011-07-01,1751369.75,0,93.19,3.842,129.0894,8.257,2011,3,7,26,1,1845893.87,1711813.13,1756603.6633333333,54960.374498389094,0,0,1,0
10,2011-07-08,1699708.38,0,88.57,3.793,129.1125,8.257,2011,3,7,27,8,1769793.37,1751369.75,1760372.5466666669,53630.56823613912,0,0,1,0
10,2011-07-15,1775068.4,0,86.01,3.779,129.1338387,8.257,2011,3,7,28,15,1828052.47,1699708.38,1720963.7533333332,27018.969597518448,0,0,1,0
10,2011-07-22,1774342.61,0,88.59,3.697,129.1507742,8.257,2011,3,7,29,22,1831676.03,1775068.4,1742048.8433333335,38534.95334650875,0,0,1,0
10,2011-07-29,1745841.33,0,86.75,3.694,129.1677097,8.257,2011,3,7,30,29,1832664.03,1774342.61,1749706.4633333336,43301.13099605146,0,0,1,0
10,2011-08-05,1886299.98,0,89.8,3.803,129.1846452,8.257,2011,3,8,31,5,1949236.09,1745841.33,1765084.1133333335,16668.689978285605,0,0,1,0
10,2011-08-12,1917397.63,0,85.61,3.794,129.2015806,8.257,2011,3,8,32,12,1962996.7,1886299.98,1802161.3066666669,74246.66998007776,0,0,1,0
10,2011-08-19,1954849.68,0,87.4,3.743,129.2405806,8.257,2011,3,8,33,19,1983190.56,1917397.63,1849846.3133333335,91403.19128732185,0,0,1,0
10,2011-08-26,1728399.07,0,91.59,3.663,129.2832581,8.257,2011,3,8,34,26,1727565.42,1954849.68,1919515.7633333334,34323.90142650936,0,0,1,0
10,2011-09-02,1758587.35,0,91.61,3.798,129.3259355,8.257,2011,3,9,35,2,1766331.45,1728399.07,1866882.126666667,121382.99613252656,1,0,0,0
10,2011-09-09,1670579.82,1,89.06,3.771,129.3686129,8.257,2011,3,9,36,9,1720530.23,1758587.35,1813945.366666667,122956.7086388303,1,0,0,0
10,2011-09-16,1650894.3,0,77.49,3.784,129.4306,8.257,2011,3,9,37,16,1716755.78,1670579.82,1719188.7466666668,44720.843866196185,1,0,0,0
10,2011-09-23,1685910.53,0,82.51,3.789,129.5183333,8.257,2011,3,9,38,23,1655036.75,1650894.3,1693353.8233333335,57344.91847972861,1,0,0,0
10,2011-09-30,1627707.31,0,82.27,3.877,129.6060667,8.257,2011,3,9,39,30,1645892.97,1685910.53,1669128.2166666668,17553.189312268543,1,0,0,0
10,2011-10-07,1788227.6,0,75.01,3.827,129.6938,7.874,2011,4,10,40,7,1772192.42,1627707.31,1654837.3800000001,29301.273257454497,1,0,0,0
10,2011-10-14,1704753.02,0,70.27,3.698,129.7706452,7.874,2011,4,10,41,14,1703850.25,1788227.6,1700615.1466666672,81264.13839392702,1,0,0,0
10,2011-10-21,1745928.56,0,77.91,3.842,129.7821613,7.874,2011,4,10,42,21,1740234.06,1704753.02,1706895.9766666668,80281.5985944383,1,0,0,0
10,2011-10-28,1771792.97,0,72.79,3.843,129.7936774,7.874,2011,4,10,43,28,1741308.56,1745928.56,1746303.0600000003,41738.55009739375,1,0,0,0
10,2011-11-04,1904438.59,0,68.57,3.828,129.8051935,7.874,2011,4,11,44,4,1832211.96,1771792.97,1740824.8500000003,33810.125936245,1,0,0,0
10,2011-11-11,2076570.84,0,55.28,3.677,129.8167097,7.874,2011,4,11,45,11,1895901.59,1904438.59,1807386.706666667,85038.47934948752,1,0,0,0
10,2011-11-18,1869087.85,0,58.97,3.669,129.8268333,7.874,2011,4,11,46,18,1949177.13,2076570.84,1917600.8,152814.66009352048,1,0,0,0
10,2011-11-25,2405395.22,1,60.68,3.76,129.8364,7.874,2011,4,11,47,25,2207742.13,1869087.85,1950032.426666667,111001.78485648731,1,0,0,0
10,2011-12-02,2068097.18,0,57.29,3.701,129.8459667,7.874,2011,4,12,48,2,2207742.13,2405395.22,2298619.11,573741.41450753,0,0,0,1
10,2011-12-09,2405395.22,0,42.58,3.644,129.8555333,7.874,2011,4,12,49,9,2207742.13,2068097.18,2295794.556666667,575399.6059863686,0,0,0,1
10,2011-12-16,2405395.22,0,50.53,3.489,129.8980645,7.874,2011,4,12,50,16,2207742.13,2405395.22,2482535.5733333332,443452.8112687003,0,0,0,1
10,2011-12-23,2405395.22,0,48.36,3.541,129.9845484,7.874,2011,4,12,51,23,2207742.13,2405395.22,2350813.0866666664,252779.7660268457,0,0,0,1
10,2011-12-30,1930690.37,1,48.92,3.428,130.0710323,7.874,2011,4,12,52,30,1707298.14,2405395.22,2824109.6566666667,578360.7290476772,0,0,0,1
10,2012-01-06,1683401.78,0,59.85,3.443,130.1575161,7.545,2012,1,1,1,6,1714309.9,1930690.37,2657902.8133333335,783728.2963562876,0,0,0,1
10,2012-01-13,1711562.73,0,51.0,3.477,130.244,7.545,2012,1,1,2,13,1710803.59,1683401.78,2367359.68,978336.3018565427,0,0,0,1
10,2012-01-20,1675562.94,0,54.51,3.66,130.2792258,7.545,2012,1,1,3,20,1677556.18,1711562.73,1775218.2933333332,135377.00965641107,0,0,0,1
10,2012-01-27,1632406.0,0,53.59,3.675,130.3144516,7.545,2012,1,1,4,27,1715769.05,1675562.94,1690175.8166666667,18931.769584065263,0,0,0,1
10,2012-02-03,1867403.01,0,56.85,3.543,130.3496774,7.545,2012,1,2,5,3,1968045.91,1632406.0,1673177.2233333334,39632.25591718902,0,0,0,1
10,2012-02-10,2218595.8,1,55.73,3.722,130.3849032,7.545,2012,1,2,6,10,2115408.31,1867403.01,1725123.9833333334,125092.45156864378,0,0,0,1
10,2012-02-17,2168709.76,0,54.12,3.781,130.4546207,7.545,2012,1,2,7,17,2106934.55,2218595.8,1906134.9366666665,295008.03720152396,0,0,0,1
10,2012-02-24,2039415.74,0,56.02,3.95,130.5502069,7.545,2012,1,2,8,24,1967996.71,2168709.76,2084902.8566666665,190004.71499870584,0,0,0,1
10,2012-03-02,1990371.02,0,57.62,3.882,130.6457931,7.545,2012,1,3,9,2,1958003.19,2039415.74,2142240.433333333,92476.17215284283,0,1,0,0
