Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Year,Quarter,Month,Week,Day,Lag_1_Sales,Lag_7_Sales,Rolling_Mean_3,Rolling_Mean_10,Rolling_Std_3,Price_Change,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Method_In-store,Method_Online,Method_Outlet
1,1185732,2021-08-18,2,30,29,1,38.0,143,5434.0,2499.64,0.4599999999999999,2021,3,8,33,18,7714.0,280000.0,100904.66666666667,100677.7,91211.97983452053,0.0,0,0,1,0,0,1,0
1,1185732,2021-08-18,2,30,29,2,32.0,120,3840.0,1766.4,0.4599999999999999,2021,3,8,33,18,5434.0,190000.00000000003,67716.0,100962.8,105907.18621509873,-6.0,0,0,1,0,0,1,0
1,1185732,2021-08-18,2,30,29,3,24.0,91,2184.0,1201.2,0.55,2021,3,8,33,18,3840.0,140000.0,5662.666666666667,101031.8,1947.0966418860003,-8.0,0,0,1,0,0,1,0
1,1185732,2021-08-18,2,30,29,4,34.0,81,2754.0,1294.38,0.47,2021,3,8,33,18,2184.0,81250.00000000003,3819.3333333333335,100542.2,1625.0985609620989,10.0,0,0,1,0,0,1,0
1,1185732,2021-08-18,2,30,29,5,36.0,128,4608.0,2995.2000000000003,0.65,2021,3,8,33,18,2754.0,105000.0,2926.0,72817.6,841.2918634495785,2.0,0,0,1,0,0,1,0
1,1128299,2021-08-23,3,32,31,0,55.00000000000001,575,300000.00000000006,108500.0,0.35,2021,3,8,34,23,4608.0,190000.0,3182.0,54278.4,1267.4115351798062,14.0,0,0,1,0,0,1,0
1,1128299,2021-08-23,3,32,31,1,60.00000000000001,575,300000.00000000006,108500.0,0.4,2021,3,8,34,23,300000.00000000006,7714.0,117037.33333333336,74653.40000000001,196341.1170624559,5.0,0,0,1,0,0,1,0
1,1128299,2021-08-23,3,32,31,2,55.00000000000001,450,247500.00000000003,86625.0,0.35,2021,3,8,34,23,300000.00000000006,5434.0,231119.33333333337,101028.4,196165.56456558112,-5.0,0,0,1,0,0,1,0
1,1128299,2021-08-23,3,32,31,3,55.00000000000001,400,220000.00000000003,77000.0,0.35,2021,3,8,34,23,247500.00000000003,3840.0,312083.3333333334,115278.4,55934.29925665725,0.0,0,0,1,0,0,1,0
1,1128299,2021-08-23,3,32,31,4,65.0,400,260000.0,78000.0,0.3,2021,3,8,34,23,220000.00000000003,2184.0,270833.3333333333,118278.4,65685.48799646104,9.999999999999993,0,0,1,0,0,1,0
1,1128299,2021-08-23,3,32,31,5,70.0,375,262500.0,65625.0,0.25,2021,3,8,34,23,260000.0,2754.0,242500.0,143507.0,20463.381929677515,5.0,0,0,1,0,0,1,0
1,1128299,2021-08-23,3,32,31,0,50.0,163,8150.0,4075.0,0.5,2021,3,8,34,23,262500.0,4608.0,247500.0,169213.6,23848.480035420678,-20.0,0,0,1,0,0,1,0
1,1128299,2021-08-23,3,32,31,1,57.0,161,9177.0,4588.5,0.5,2021,3,8,34,23,8150.0,300000.00000000006,176883.33333333334,169644.6,146132.69939795506,7.0,0,0,1,0,0,1,0
1,1128299,2021-08-23,3,32,31,2,54.0,113,6102.0,2989.98,0.49,2021,3,8,34,23,9177.0,300000.00000000006,93275.66666666667,170343.9,146553.471218982,-3.0,0,0,1,0,0,1,0
1,1128299,2021-08-23,3,32,31,3,52.0,112,5824.0,2853.76,0.49,2021,3,8,34,23,6102.0,247500.00000000003,7809.666666666667,170678.7,1565.4955550514812,-2.0,0,0,1,0,0,1,0
1,1128299,2021-08-23,3,32,31,4,59.0,116,6844.0,2806.04,0.41,2021,3,8,34,23,5824.0,220000.00000000003,7034.333333333333,170800.3,1860.8026044922055,7.0,0,0,1,0,0,1,0
1,1128299,2021-08-23,3,32,31,5,65.0,94,6110.0,2444.0,0.4,2021,3,8,34,23,6844.0,260000.0,6256.666666666667,137109.7,527.2962477431472,6.0,0,0,1,0,0,1,0
1,1128299,2021-08-23,3,32,31,0,41.0,194,7954.0,3181.6,0.3999999999999999,2021,3,8,34,23,6110.0,262500.0,6259.333333333333,103220.70000000001,526.1419322616339,-24.0,0,0,1,0,0,0,1
1,1128299,2021-08-23,3,32,31,1,46.0,190,8740.0,3670.8,0.42,2021,3,8,34,23,7954.0,8150.0,6969.333333333333,79266.1,928.3670248801893,5.0,0,0,1,0,0,0,1
1,1128299,2021-08-23,3,32,31,2,37.0,153,5661.0,2321.01,0.41,2021,3,8,34,23,8740.0,9177.0,7601.333333333333,58140.1,1350.0019751414013,-9.0,0,0,1,0,0,0,1
1,1128299,2021-08-23,3,32,31,3,43.0,120,5160.0,2167.2,0.42,2021,3,8,34,23,5661.0,6102.0,7451.666666666667,32706.2,1599.7857146772803,6.0,0,0,1,0,0,0,1
1,1128299,2021-08-23,3,32,31,4,45.0,136,6120.0,2264.4,0.37,2021,3,8,34,23,5160.0,5824.0,6520.333333333333,6972.2,1938.5407741093122,2.0,0,0,1,0,0,0,1
1,1128299,2021-08-23,3,32,31,5,48.0,131,6288.0,1760.64,0.28,2021,3,8,34,23,6120.0,6844.0,5647.0,6769.2,480.1531001148547,3.0,0,0,1,0,0,0,1
1,1128299,2021-08-24,0,33,32,0,85.00000000000001,575,300000.00000000006,108500.0,0.35,2021,3,8,34,24,6288.0,6110.0,5856.0,6480.3,608.5786716195099,14.0,0,0,1,0,1,0,0
1,1128299,2021-08-24,0,33,32,1,80.0,575,300000.00000000006,108500.0,0.35,2021,3,8,34,24,300000.00000000006,7954.0,244136.0,77870.1,362336.08858673327,-10.0,0,0,1,0,1,0,0
1,1128299,2021-08-24,0,33,32,2,70.0,575,300000.00000000006,108500.0,0.35,2021,3,8,34,24,300000.00000000006,8740.0,443750.0,139287.7,362336.08858673327,-10.0,0,0,1,0,1,0,0
1,1128299,2021-08-24,0,33,32,3,70.0,425,297500.0,104125.0,0.35,2021,3,8,34,24,300000.00000000006,5661.0,443750.0,184103.3,133822.02110763977,0.0,0,0,1,0,1,0,0
1,1128299,2021-08-24,0,33,32,4,70.0,425,297500.0,108500.0,0.4,2021,3,8,34,24,297500.0,5160.0,443750.0,213242.3,161264.53422870155,0.0,0,0,1,0,1,0,0
1,1128299,2021-08-24,0,33,32,5,75.0,250,187500.0,56250.0,0.3,2021,3,8,34,24,297500.0,6120.0,350000.0,242196.9,90932.66739736553,5.0,0,0,1,0,1,0,0
1,1128299,2021-08-24,0,33,32,0,83.0,240,19920.0,8964.0,0.4499999999999999,2021,3,8,34,24,187500.0,6288.0,260833.33333333334,260072.9,63508.52961085709,8.0,0,0,1,0,0,1,0
1,1128299,2021-08-24,0,33,32,1,76.0,202,15352.0,7368.96,0.48,2021,3,8,34,24,19920.0,300000.00000000006,168306.66666666666,261498.8,139781.80186752847,-7.0,0,0,1,0,0,1,0
1,1128299,2021-08-24,0,33,32,2,69.0,189,13041.0,6259.679999999999,0.48,2021,3,8,34,24,15352.0,300000.00000000006,74257.33333333333,262518.0,98097.61883620244,-7.0,0,0,1,0,0,1,0
1,1128299,2021-08-24,0,33,32,3,66.0,111,7326.0,3589.74,0.49,2021,3,8,34,24,13041.0,300000.00000000006,16104.333333333334,263210.1,3500.66626983807,-3.0,0,0,1,0,0,1,0
1,1128299,2021-08-24,0,33,32,4,64.0,106,6784.0,3459.84,0.51,2021,3,8,34,24,7326.0,297500.0,11906.333333333334,263313.9,4131.557857851737,-2.0,0,0,1,0,0,1,0
1,1128299,2021-08-24,0,33,32,5,73.0,75,5475.0,2299.5,0.42,2021,3,8,34,24,6784.0,297500.0,9050.333333333334,191992.3,3466.627515723697,9.0,0,0,1,0,0,1,0
1,1128299,2021-08-24,0,33,32,0,67.0,272,18224.0,7289.599999999999,0.3999999999999999,2021,3,8,34,24,5475.0,187500.0,6528.333333333333,130539.8,951.6166942468541,-6.0,0,0,1,0,0,0,1
1,1128299,2021-08-24,0,33,32,1,53.0,240,12720.0,5342.4,0.42,2021,3,8,34,24,18224.0,19920.0,10161.0,86862.2,7013.369161782431,-14.0,0,0,1,0,0,0,1
1,1128299,2021-08-24,0,33,32,2,53.0,215,11395.0,4216.15,0.37,2021,3,8,34,24,12720.0,15352.0,12139.666666666666,58384.2,6394.281846523247,0.0,0,0,1,0,0,0,1
1,1128299,2021-08-24,0,33,32,3,52.0,136,7072.0,2758.08,0.3899999999999999,2021,3,8,34,24,11395.0,13041.0,14113.0,29773.7,3621.346020397114,-1.0,0,0,1,0,0,0,1
1,1128299,2021-08-24,0,33,32,4,51.0,132,6732.0,3029.4,0.45,2021,3,8,34,24,7072.0,7326.0,10395.666666666666,11730.9,2953.6378134047554,-1.0,0,0,1,0,0,0,1
1,1128299,2021-08-24,0,33,32,5,55.0,80,4400.0,1495.9999999999998,0.3399999999999999,2021,3,8,34,24,6732.0,6784.0,8399.666666666666,10412.1,2599.5992638812204,4.0,0,0,1,0,0,0,1
1,1185732,2021-09-05,0,25,23,0,55.00000000000001,575,300000.00000000006,108500.0,0.45,2021,3,9,35,5,4400.0,5475.0,6068.0,9316.9,1454.4992263440247,7.105427357601002e-15,1,0,0,0,0,1,0
1,1185732,2021-09-05,0,25,23,1,50.000000000000014,575,300000.00000000006,108500.0,0.35,2021,3,9,35,5,300000.00000000006,18224.0,191627.33333333337,64387.80000000001,322269.7920087036,-4.999999999999993,1,0,0,0,0,1,0
1,1185732,2021-09-05,0,25,23,2,40.0,575,290000.0,72500.0,0.25,2021,3,9,35,5,300000.00000000006,12720.0,326883.33333333343,104905.20000000003,289336.76889281324,-10.000000000000014,1,0,0,0,0,1,0
1,1185732,2021-09-05,0,25,23,3,40.0,575,280000.0,84000.0,0.3,2021,3,9,35,5,290000.0,11395.0,422083.33333333343,133226.80000000002,137126.38634972245,0.0,1,0,0,0,0,1,0
1,1185732,2021-09-05,0,25,23,4,50.0,575,300000.00000000006,108500.0,0.35,2021,3,9,35,5,280000.0,7072.0,327500.00000000006,160679.30000000002,73781.77281686777,10.0,1,0,0,0,0,1,0
1,1185732,2021-09-05,0,25,23,5,55.00000000000001,575,300000.00000000006,108500.0,0.5,2021,3,9,35,5,300000.00000000006,6732.0,306666.6666666667,193856.90000000002,37859.38897199983,5.000000000000007,1,0,0,0,0,1,0
1,1185732,2021-09-05,0,25,23,0,51.0,287,14637.0,8489.460000000001,0.5800000000000001,2021,3,9,35,5,300000.00000000006,4400.0,356666.6666666667,236584.90000000005,80208.06277010596,-4.000000000000007,1,0,0,0,0,1,0
1,1185732,2021-09-05,0,25,23,1,48.0,223,10704.0,5137.92,0.48,2021,3,9,35,5,14637.0,300000.00000000006,268212.3333333333,236909.10000000003,224165.86996314386,-3.0,1,0,0,0,0,1,0
1,1185732,2021-09-05,0,25,23,2,38.0,196,7448.0,2904.7200000000003,0.39,2021,3,9,35,5,10704.0,300000.00000000006,155113.6666666667,237272.30000000005,246726.6388380731,-10.0,1,0,0,0,0,1,0
1,1185732,2021-09-05,0,25,23,3,39.0,210,8190.0,3276.0,0.4,2021,3,9,35,5,7448.0,290000.0,10929.666666666666,237343.90000000005,3599.8089300295155,1.0,1,0,0,0,0,1,0
1,1185732,2021-09-05,0,25,23,4,48.0,175,8400.0,3864.0,0.4599999999999999,2021,3,9,35,5,8190.0,280000.0,8780.666666666666,237722.90000000005,1706.4727752638962,9.0,1,0,0,0,0,1,0
1,1185732,2021-09-05,0,25,23,5,52.0,232,12064.0,7238.4,0.6,2021,3,9,35,5,8400.0,300000.00000000006,8012.666666666667,182187.90000000002,500.1613066958056,4.0,1,0,0,0,0,1,0
1,1185732,2021-09-06,1,26,25,0,49.99999999999999,425,212500.0,74374.99999999999,0.35,2021,3,9,36,6,12064.0,300000.00000000006,9551.333333333334,142144.3,2178.564970965537,-2.000000000000007,1,0,0,0,1,0,0
1,1185732,2021-09-06,1,26,25,1,45.0,225,101250.0,35437.5,0.35,2021,3,9,36,6,212500.0,14637.0,77654.66666666667,134394.3,116793.85328574797,-4.999999999999993,1,0,0,0,1,0,0
1,1185732,2021-09-06,1,26,25,2,40.0,125,50000.0,20000.0,0.4,2021,3,9,36,6,101250.0,10704.0,108604.66666666667,116519.3,100420.1965011664,-5.0,1,0,0,0,1,0,0
1,1185732,2021-09-06,1,26,25,3,40.0,100,40000.0,16000.0,0.4,2021,3,9,36,6,50000.0,7448.0,121250.0,86519.3,83075.64324156365,0.0,1,0,0,0,1,0,0
1,1185732,2021-09-06,1,26,25,4,49.99999999999999,100,49999.99999999999,14999.999999999996,0.3,2021,3,9,36,6,40000.0,8190.0,63750.0,46519.3,32858.59857022922,9.999999999999993,1,0,0,0,1,0,0
1,1185732,2021-09-06,1,26,25,5,54.99999999999999,200,110000.0,44000.0,0.4,2021,3,9,36,6,49999.99999999999,8400.0,46666.666666666664,50055.6,5773.502691847971,5.0,1,0,0,0,1,0,0
1,1185732,2021-09-06,1,26,25,0,45.0,111,4995.0,2247.75,0.4499999999999999,2021,3,9,36,6,110000.0,12064.0,66666.66666666667,59985.2,37859.38897199487,-9.999999999999993,1,0,0,0,0,1,0
1,1185732,2021-09-06,1,26,25,1,43.0,56,2408.0,1155.84,0.48,2021,3,9,36,6,4995.0,212500.0,54998.333333333336,59739.9,52680.64168489967,-2.0,1,0,0,0,0,1,0
1,1185732,2021-09-06,1,26,25,2,36.0,38,1368.0,697.6800000000001,0.51,2021,3,9,36,6,2408.0,101250.0,39134.333333333336,59161.7,61385.09734726144,-7.0,1,0,0,0,0,1,0
1,1185732,2021-09-06,1,26,25,3,39.0,27,1053.0,568.62,0.54,2021,3,9,36,6,1368.0,50000.0,2923.6666666666665,58458.5,1867.6767206094553,3.0,1,0,0,0,0,1,0
1,1185732,2021-09-06,1,26,25,4,47.0,27,1269.0,520.29,0.41,2021,3,9,36,6,1053.0,40000.0,1609.6666666666667,57357.4,709.0897917079371,8.0,1,0,0,0,0,1,0
1,1185732,2021-09-06,1,26,25,5,52.0,58,3016.0,1538.16,0.51,2021,3,9,36,6,1269.0,49999.99999999999,1230.0,36234.3,223.2405293656988,5.0,1,0,0,0,0,1,0
1,1185732,2021-09-06,1,26,25,0,39.0,128,4992.0,2096.64,0.42,2021,3,9,36,6,3016.0,110000.0,1779.3333333333333,26410.9,1076.4164308968325,-13.0,1,0,0,0,0,0,1
1,1185732,2021-09-06,1,26,25,1,30.0,79,2370.0,876.9,0.37,2021,3,9,36,6,4992.0,4995.0,3092.3333333333335,21910.1,1862.67343694668,-9.0,1,0,0,0,0,0,1
1,1185732,2021-09-06,1,26,25,2,29.0,39,1131.0,486.33,0.43,2021,3,9,36,6,2370.0,2408.0,3459.3333333333335,18147.1,1366.063443880752,-1.0,1,0,0,0,0,0,1
1,1185732,2021-09-06,1,26,25,3,30.0,32,960.0,441.6,0.46,2021,3,9,36,6,1131.0,1368.0,2831.0,13260.2,1971.350044860884,1.0,1,0,0,0,0,0,1
1,1185732,2021-09-06,1,26,25,4,34.0,33,1122.0,403.92,0.36,2021,3,9,36,6,960.0,1053.0,1487.0,2652.4,769.4653984233975,4.0,1,0,0,0,0,0,1
1,1185732,2021-09-06,1,26,25,5,41.0,64,2624.0,1180.8,0.45,2021,3,9,36,6,1122.0,1269.0,1230.0,2652.4,223.2405293656988,7.0,1,0,0,0,0,0,1
1,1185732,2021-09-07,2,24,24,0,35.0,475,166250.0,49875.0,0.3,2021,3,9,36,7,2624.0,3016.0,1568.6666666666667,2652.4,917.5278375637116,-6.0,1,0,0,0,1,0,0
1,1185732,2021-09-07,2,24,24,1,30.00000000000001,275,82500.00000000003,28875.000000000007,0.35,2021,3,9,36,7,166250.0,4992.0,56665.333333333336,18478.7,94906.07660910228,-4.999999999999989,1,0,0,0,1,0,0
1,1185732,2021-09-07,2,24,24,2,25.000000000000007,175,43750.000000000015,13125.000000000004,0.3,2021,3,9,36,7,82500.00000000003,2370.0,83791.33333333334,26623.4,81820.64302688431,-5.0000000000000036,1,0,0,0,1,0,0
1,1185732,2021-09-07,2,24,24,3,25.000000000000007,150,37500.00000000001,11250.000000000002,0.3,2021,3,9,36,7,43750.000000000015,1131.0,97500.00000000001,30871.500000000007,62612.398931837124,0.0,1,0,0,0,1,0,0
1,1185732,2021-09-07,2,24,24,4,35.0,150,52500.0,26250.0,0.5,2021,3,9,36,7,37500.00000000001,960.0,54583.33333333335,34319.90000000001,24377.670793838908,9.999999999999993,1,0,0,0,1,0,0
1,1185732,2021-09-07,2,24,24,5,40.0,225,90000.0,36000.0,0.4,2021,3,9,36,7,52500.0,1122.0,44583.33333333334,39070.700000000004,7534.642216639766,5.0,1,0,0,0,1,0,0
1,1185732,2021-09-07,2,24,24,0,34.0,133,4522.0,1808.8,0.4,2021,3,9,36,7,90000.0,2624.0,60000.0,47833.700000000004,27041.63456596995,-6.0,1,0,0,0,0,1,0
1,1185732,2021-09-07,2,24,24,1,27.0,77,2079.0,977.13,0.47,2021,3,9,36,7,4522.0,166250.0,49007.333333333336,48172.8,42845.90016947685,-7.0,1,0,0,0,0,1,0
1,1185732,2021-09-07,2,24,24,2,24.0,49,1176.0,470.4,0.4,2021,3,9,36,7,2079.0,82500.00000000003,32200.33333333334,48284.700000000004,50070.881381624895,-3.0,1,0,0,0,0,1,0
1,1185732,2021-09-07,2,24,24,3,23.0,38,874.0,393.3,0.4499999999999999,2021,3,9,36,7,1176.0,43750.000000000015,2592.333333333338,48290.100000000006,1731.058154050215,-1.0,1,0,0,0,0,1,0
1,1185732,2021-09-07,2,24,24,4,34.0,45,1530.0,933.3,0.61,2021,3,9,36,7,874.0,37500.00000000001,1376.3333333333383,48115.100000000006,626.981923744066,11.0,1,0,0,0,0,1,0
1,1185732,2021-09-07,2,24,24,5,36.0,61,2196.0,1098.0,0.5,2021,3,9,36,7,1530.0,52500.0,1230.0,31643.100000000006,328.34331529897105,2.0,1,0,0,0,0,1,0
1,1185732,2021-09-13,2,28,27,0,45.0,475,213750.0,74812.5,0.35,2021,3,9,37,13,2196.0,90000.0,1533.3333333333383,23612.700000000004,661.0063030728669,9.0,1,0,0,0,0,1,0
1,1185732,2021-09-13,2,28,27,1,40.00000000000001,275,110000.0,33000.0,0.3,2021,3,9,37,13,213750.0,4522.0,72492.0,40612.7,122333.46971291004,-4.999999999999993,1,0,0,0,0,1,0
1,1185732,2021-09-13,2,28,27,2,35.0,175,61250.0,18375.0,0.3,2021,3,9,37,13,110000.0,2079.0,108648.66666666667,47862.7,105783.47368721104,-5.000000000000007,1,0,0,0,0,1,0
1,1185732,2021-09-13,2,28,27,3,35.0,150,52500.0,15750.0,0.3,2021,3,9,37,13,61250.0,1176.0,128333.33333333333,48737.7,77885.46612387255,0.0,1,0,0,0,0,1,0
1,1185732,2021-09-13,2,28,27,4,45.0,150,67500.0,23625.0,0.35,2021,3,9,37,13,52500.0,874.0,74583.33333333333,44987.7,30982.185741693833,10.0,1,0,0,0,0,1,0
1,1185732,2021-09-13,2,28,27,5,50.0,225,112500.0,45000.0,0.4,2021,3,9,37,13,67500.0,1530.0,60416.666666666664,51285.5,7534.642216641392,5.0,1,0,0,0,0,1,0
1,1185732,2021-09-13,1,29,28,0,54.99999999999999,525,288749.99999999994,101062.49999999996,0.35,2021,3,9,37,13,112500.0,2196.0,77500.0,62327.6,31224.989991983784,4.999999999999993,1,0,0,0,1,0,0
1,1185732,2021-09-13,1,29,28,1,50.0,325,162500.0,56875.0,0.35,2021,3,9,37,13,288749.99999999994,213750.0,156249.99999999997,91085.0,116933.47467684178,-4.999999999999993,1,0,0,0,1,0,0
1,1185732,2021-09-13,1,29,28,2,45.0,225,101250.0,40500.0,0.4,2021,3,9,37,13,162500.0,110000.0,187916.66666666666,107247.6,90832.37767081175,-5.0,1,0,0,0,1,0,0
1,1185732,2021-09-13,1,29,28,3,45.0,200,90000.0,36000.0,0.4,2021,3,9,37,13,101250.0,61250.0,184166.66666666666,117219.6,95609.33967627313,0.0,1,0,0,0,1,0,0
1,1185732,2021-09-13,1,29,28,4,54.99999999999999,200,110000.0,32999.99999999999,0.3,2021,3,9,37,13,90000.0,52500.0,117916.66666666667,126000.0,39017.89119535909,9.999999999999993,1,0,0,0,1,0,0
1,1185732,2021-09-13,1,29,28,5,60.0,300,180000.0,72000.0,0.4,2021,3,9,37,13,110000.0,67500.0,100416.66666666667,115625.0,10026.007846239374,5.000000000000007,1,0,0,0,1,0,0
1,1185732,2021-09-13,2,28,27,0,42.0,138,5796.0,2608.2,0.4499999999999999,2021,3,9,37,13,180000.0,112500.0,126666.66666666667,122625.0,47258.15626252143,-18.0,1,0,0,0,0,1,0
1,1185732,2021-09-13,2,28,27,1,39.0,80,3120.0,1248.0,0.4,2021,3,9,37,13,5796.0,288749.99999999994,98598.66666666667,117079.6,87659.8608562257,-3.0,1,0,0,0,0,1,0
1,1185732,2021-09-13,2,28,27,2,32.0,53,1696.0,678.4000000000001,0.4,2021,3,9,37,13,3120.0,162500.0,62972.0,112141.6,101358.05262533147,-7.0,1,0,0,0,0,1,0
1,1185732,2021-09-13,2,28,27,3,34.0,39,1326.0,530.4,0.4,2021,3,9,37,13,1696.0,101250.0,3537.3333333333335,105561.2,2081.6160387320033,2.0,1,0,0,0,0,1,0
1,1185732,2021-09-13,2,28,27,4,41.0,42,1722.0,861.0,0.5,2021,3,9,37,13,1326.0,90000.0,2047.3333333333333,94443.8,947.1986764686909,7.0,1,0,0,0,0,1,0
1,1185732,2021-09-13,2,28,27,5,46.0,65,2990.0,1495.0,0.5,2021,3,9,37,13,1722.0,110000.0,1581.3333333333333,65741.0,223.2405293656988,5.0,1,0,0,0,0,1,0
1,1185732,2021-09-13,1,29,28,0,50.0,142,7100.0,3479.0,0.49,2021,3,9,37,13,2990.0,180000.0,2012.6666666666667,49790.0,869.246416560912,4.0,1,0,0,0,0,1,0
1,1185732,2021-09-13,1,29,28,1,47.0,85,3995.0,1797.7499999999998,0.4499999999999999,2021,3,9,37,13,7100.0,5796.0,3937.3333333333335,40375.0,2811.370009925219,-3.0,1,0,0,0,0,1,0
1,1185732,2021-09-13,1,29,28,2,43.0,61,2623.0,1337.73,0.51,2021,3,9,37,13,3995.0,3120.0,4695.0,31774.5,2142.5510494209357,-4.0,1,0,0,0,0,1,0
1,1185732,2021-09-13,1,29,28,3,41.0,60,2460.0,1254.6,0.51,2021,3,9,37,13,2623.0,1696.0,4572.666666666667,21036.8,2293.721066892812,-2.0,1,0,0,0,0,1,0
1,1185732,2021-09-13,1,29,28,4,50.0,60,3000.0,1320.0,0.44,2021,3,9,37,13,2460.0,1326.0,3026.0,3282.8,843.1269177129886,9.0,1,0,0,0,0,1,0
1,1185732,2021-09-13,1,29,28,5,58.0,84,4872.0,2630.88,0.54,2021,3,9,37,13,3000.0,1722.0,2694.3333333333335,3003.2,276.9771339028402,8.0,1,0,0,0,0,1,0
1,1185732,2021-09-19,2,30,29,0,35.0,575,210000.0,84000.0,0.4,2021,3,9,37,19,4872.0,2990.0,3444.0,3178.4,1265.8151521343245,-23.0,1,0,0,0,1,0,0
1,1185732,2021-09-19,2,30,29,1,30.00000000000001,400,120000.00000000004,42000.000000000015,0.35,2021,3,9,37,19,210000.0,7100.0,72624.0,24008.8,118974.78778295628,-4.999999999999989,1,0,0,0,1,0,0
1,1185732,2021-09-19,2,30,29,2,15.000000000000002,300,45000.00000000001,15750.000000000002,0.35,2021,3,9,37,19,120000.00000000004,3995.0,111624.00000000001,35876.200000000004,102820.19319180227,-15.000000000000009,1,0,0,0,1,0,0
1,1185732,2021-09-19,2,30,29,3,15.000000000000002,275,41250.00000000001,16500.000000000004,0.4,2021,3,9,37,19,45000.00000000001,2623.0,125000.00000000001,40204.00000000001,82613.55820928888,0.0,1,0,0,0,1,0,0
1,1185732,2021-09-19,2,30,29,4,25.0,275,68750.0,24062.5,0.35,2021,3,9,37,19,41250.00000000001,2460.0,68750.00000000001,44030.00000000001,44423.38910978629,9.999999999999998,1,0,0,0,1,0,0
1,1185732,2021-09-19,2,30,29,5,30.000000000000004,350,105000.0,52500.00000000001,0.5,2021,3,9,37,19,68750.0,3000.0,51666.666666666664,50195.00000000001,14912.941806792642,5.0000000000000036,1,0,0,0,1,0,0
1,1185732,2021-09-19,2,30,29,0,32.0,174,5568.0,2784.0,0.5,2021,3,9,37,19,105000.0,4872.0,71666.66666666667,60295.5,31974.925071574675,1.9999999999999964,1,0,0,0,0,1,0
1,1185732,2021-09-19,2,30,29,1,28.0,100,2800.0,1316.0,0.47,2021,3,9,37,19,5568.0,210000.0,59772.666666666664,60590.0,50320.22497299467,-4.0,1,0,0,0,0,1,0
1,1185732,2021-09-19,2,30,29,2,14.0,75,1050.0,514.5,0.49,2021,3,9,37,19,2800.0,120000.00000000004,37789.333333333336,60624.0,58222.596483949106,-14.0,1,0,0,0,0,1,0
1,1185732,2021-09-19,2,30,29,3,14.0,83,1162.0,615.86,0.53,2021,3,9,37,19,1050.0,45000.00000000001,3139.3333333333335,60429.0,2278.0345328175886,0.0,1,0,0,0,0,1,0
1,1185732,2021-09-19,2,30,29,4,23.0,77,1771.0,832.37,0.47,2021,3,9,37,19,1162.0,41250.00000000001,1670.6666666666667,60058.0,979.6332643939687,9.0,1,0,0,0,0,1,0
1,1185732,2021-09-19,2,30,29,5,28.0,95,2660.0,1702.4,0.64,2021,3,9,37,19,1771.0,68750.0,1327.6666666666667,39235.100000000006,388.0004287454517,5.0,1,0,0,0,0,1,0
1,1128299,2021-09-24,3,32,31,0,45.00000000000001,575,258750.00000000003,90562.5,0.35,2021,3,9,38,24,2660.0,105000.0,1864.3333333333333,27501.1,753.3487457396357,14.0,1,0,0,0,0,1,0
1,1128299,2021-09-24,3,32,31,1,50.000000000000014,575,287500.00000000006,108500.0,0.4,2021,3,9,38,24,258750.00000000003,5568.0,87727.0,48876.1,148110.92963383734,5.000000000000007,1,0,0,0,0,1,0
1,1128299,2021-09-24,3,32,31,2,45.00000000000001,425,191250.00000000003,66937.5,0.35,2021,3,9,38,24,287500.00000000006,2800.0,182970.00000000003,73501.1,156813.3052390634,-5.000000000000007,1,0,0,0,0,1,0
1,1128299,2021-09-24,3,32,31,3,45.00000000000001,375,168750.00000000003,59062.50000000001,0.35,2021,3,9,38,24,191250.00000000003,1050.0,245833.33333333337,85751.1,49407.953138468394,0.0,1,0,0,0,0,1,0
1,1128299,2021-09-24,3,32,31,4,55.00000000000001,375,206250.00000000003,61875.00000000001,0.3,2021,3,9,38,24,168750.00000000003,1162.0,215833.3333333334,92126.10000000002,63076.50777692946,10.0,1,0,0,0,0,1,0
1,1128299,2021-09-24,3,32,31,5,60.00000000000001,425,255000.00000000003,63750.00000000001,0.25,2021,3,9,38,24,206250.00000000003,1771.0,188750.00000000003,112194.30000000002,18874.58608816798,5.0,1,0,0,0,0,1,0
1,1128299,2021-09-24,3,32,31,0,41.0,167,6847.0,3355.03,0.49,2021,3,9,38,24,255000.00000000003,2660.0,210000.00000000003,137414.30000000002,43247.10973001199,-19.000000000000007,1,0,0,0,0,1,0
1,1128299,2021-09-24,3,32,31,1,45.0,161,7245.0,3839.85,0.53,2021,3,9,38,24,6847.0,258750.00000000003,156032.33333333334,137994.00000000003,131477.52046008836,4.0,1,0,0,0,0,1,0
1,1128299,2021-09-24,3,32,31,2,43.0,128,5504.0,2476.8,0.4499999999999999,2021,3,9,38,24,7245.0,287500.00000000006,89697.33333333333,138602.30000000002,143156.44696042457,-2.0,1,0,0,0,0,1,0
1,1128299,2021-09-24,3,32,31,3,41.0,113,4633.0,2177.51,0.47,2021,3,9,38,24,5504.0,191250.00000000003,6532.0,138975.60000000003,912.2439363440652,-2.0,1,0,0,0,0,1,0
1,1128299,2021-09-24,3,32,31,4,54.0,105,5670.0,2494.8,0.44,2021,3,9,38,24,4633.0,168750.00000000003,5794.0,139172.90000000002,1329.9289452430983,13.0,1,0,0,0,0,1,0
